prepare_img_data : 2020-06-11 15:13:46,607 : INFO : Prediction sequence length: 30, Min. img size: 50x300
prepare_img_data : 2020-06-11 15:13:46,607 : WARNING : Make sure the sequence length fits architecture of model
uiparser : 2020-06-13 11:08:05,955 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f18040318>
uiparser : 2020-06-13 11:08:05,955 : DEBUG : pop layout QHBoxLayout horizontallayout_mediaControl
uiparser : 2020-06-13 11:08:05,955 : DEBUG : pop widget QWidget horizontalLayoutWidget
uiparser : 2020-06-13 11:08:05,955 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f22624828>
properties : 2020-06-13 11:08:05,955 : DEBUG : setting property geometry
uiparser : 2020-06-13 11:08:05,955 : DEBUG : push QWidget verticalLayoutWidget
properties : 2020-06-13 11:08:05,955 : DEBUG : setting property pyuicMargins
uiparser : 2020-06-13 11:08:05,956 : DEBUG : push QVBoxLayout verticalLayout
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property sizePolicy
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property font
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property text
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property scaledContents
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property alignment
properties : 2020-06-13 11:08:05,956 : DEBUG : setting property wordWrap
uiparser : 2020-06-13 11:08:05,956 : DEBUG : push QLabel text_result
uiparser : 2020-06-13 11:08:05,956 : DEBUG : pop widget QLabel text_result
uiparser : 2020-06-13 11:08:05,956 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f180405e8>
properties : 2020-06-13 11:08:05,957 : DEBUG : setting property sizePolicy
properties : 2020-06-13 11:08:05,957 : DEBUG : setting property alternatingRowColors
uiparser : 2020-06-13 11:08:05,957 : DEBUG : push QTableWidget table_result
uiparser : 2020-06-13 11:08:05,962 : DEBUG : pop widget QTableWidget table_result
uiparser : 2020-06-13 11:08:05,962 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f180405e8>
uiparser : 2020-06-13 11:08:05,962 : DEBUG : pop layout QVBoxLayout verticalLayout
uiparser : 2020-06-13 11:08:05,962 : DEBUG : pop widget QWidget verticalLayoutWidget
uiparser : 2020-06-13 11:08:05,962 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f22624828>
properties : 2020-06-13 11:08:05,963 : DEBUG : setting property geometry
properties : 2020-06-13 11:08:05,963 : DEBUG : setting property font
properties : 2020-06-13 11:08:05,963 : DEBUG : setting property text
uiparser : 2020-06-13 11:08:05,963 : DEBUG : push QPushButton btn_reset
uiparser : 2020-06-13 11:08:05,963 : DEBUG : pop widget QPushButton btn_reset
uiparser : 2020-06-13 11:08:05,963 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f22624828>
properties : 2020-06-13 11:08:05,964 : DEBUG : setting property geometry
properties : 2020-06-13 11:08:05,964 : DEBUG : setting property sizePolicy
properties : 2020-06-13 11:08:05,964 : DEBUG : setting property palette
properties : 2020-06-13 11:08:05,964 : DEBUG : setting property html
uiparser : 2020-06-13 11:08:05,965 : DEBUG : push QTextBrowser text_elapsed
uiparser : 2020-06-13 11:08:05,965 : DEBUG : pop widget QTextBrowser text_elapsed
uiparser : 2020-06-13 11:08:05,965 : DEBUG : new topwidget <PyQt5.QtWidgets.QWidget object at 0x7f9f22624828>
uiparser : 2020-06-13 11:08:05,965 : DEBUG : pop widget QWidget centralwidget
uiparser : 2020-06-13 11:08:05,965 : DEBUG : new topwidget <__main__.MainUI object at 0x7f9f2a82c5e8>
properties : 2020-06-13 11:08:05,968 : DEBUG : setting property geometry
uiparser : 2020-06-13 11:08:05,968 : DEBUG : push QMenuBar menubar
uiparser : 2020-06-13 11:08:05,968 : DEBUG : pop widget QMenuBar menubar
uiparser : 2020-06-13 11:08:05,968 : DEBUG : new topwidget <__main__.MainUI object at 0x7f9f2a82c5e8>
uiparser : 2020-06-13 11:08:05,969 : DEBUG : push QStatusBar statusbar
uiparser : 2020-06-13 11:08:05,969 : DEBUG : pop widget QStatusBar statusbar
uiparser : 2020-06-13 11:08:05,969 : DEBUG : new topwidget <__main__.MainUI object at 0x7f9f2a82c5e8>
uiparser : 2020-06-13 11:08:05,969 : DEBUG : pop widget MainUI MainWindow
uiparser : 2020-06-13 11:08:05,969 : DEBUG : new topwidget None
